subject,4000
1,53.333333333333336
2,47.5
3,71.25
4,81.25
5,70.0
6,60.0
7,48.75
8,51.24999999999999
9,57.49999999999999
10,67.5
11,51.24999999999999
12,66.25
13,55.00000000000001
14,56.25
15,52.5
16,58.75
17,65.0
18,65.0
