pair,mode,subject,window_ms,accuracy,n_test
WAA/SPS,fbc,1,4000,53.333333333333336,90
WAA/SPS,fbc,2,4000,47.5,80
WAA/SPS,fbc,3,4000,71.25,80
WAA/SPS,fbc,4,4000,81.25,80
WAA/SPS,fbc,5,4000,70.0,80
WAA/SPS,fbc,6,4000,60.0,80
WAA/SPS,fbc,7,4000,48.75,80
WAA/SPS,fbc,8,4000,51.24999999999999,80
WAA/SPS,fbc,9,4000,57.49999999999999,80
WAA/SPS,fbc,10,4000,67.5,80
WAA/SPS,fbc,11,4000,51.24999999999999,80
WAA/SPS,fbc,12,4000,66.25,80
WAA/SPS,fbc,13,4000,55.00000000000001,80
WAA/SPS,fbc,14,4000,56.25,80
WAA/SPS,fbc,15,4000,52.5,80
WAA/SPS,fbc,16,4000,58.75,80
WAA/SPS,fbc,17,4000,65.0,80
WAA/SPS,fbc,18,4000,65.0,80
