subject,800,1500,3000,4000
1,60.0,60.0,68.88888888888889,68.88888888888889
2,58.75,66.25,66.25,73.75
3,73.75,76.25,80.0,81.25
4,90.0,92.5,90.0,90.0
5,72.5,78.75,66.25,70.0
6,55.00000000000001,47.5,61.25000000000001,58.75
7,67.5,78.75,71.25,75.0
8,43.75,52.5,52.5,56.25
9,53.75,57.49999999999999,70.0,62.5
10,81.25,82.5,85.0,82.5
11,61.25000000000001,67.5,72.5,73.75
12,56.25,62.5,61.25000000000001,55.00000000000001
13,52.5,61.25000000000001,52.5,48.75
14,61.25000000000001,66.25,68.75,67.5
15,76.25,86.25,73.75,61.25000000000001
16,51.24999999999999,43.75,58.75,51.24999999999999
17,58.75,65.0,51.24999999999999,65.0
18,60.0,70.0,86.25,88.75
