pair,model,800,1500,3000,4000,avg
WAA_SAA,fine_gru,65.9259,71.5664,69.2438,69.429,69.0413
WAA_SAA,fine_gru_cwt,59.6836,61.929,60.6327,60.0309,60.5691
HOC_WFE,fine_gru,62.8858,62.1528,59.3056,60.2932,61.1593
HOC_WFE,fine_gru_cwt,58.5802,58.3179,57.4074,57.0139,57.8299
EPS_SPS,fine_gru,66.9522,70.8642,66.6049,64.3981,67.2049
EPS_SPS,fine_gru_cwt,61.5278,64.537,59.5062,58.5571,61.032
