pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
WAA/EPS,1,800,1,44.44444444444444,66.66666666666667,6,18
WAA/EPS,1,800,2,33.333333333333336,61.111111111111114,24,18
WAA/EPS,1,800,3,55.55555555555556,72.22222222222223,10,18
WAA/EPS,1,800,4,61.111111111111114,61.111111111111114,3,18
WAA/EPS,1,800,5,55.55555555555556,61.111111111111114,8,18
WAA/EPS,1,1500,1,44.44444444444444,83.33333333333333,17,18
WAA/EPS,1,1500,2,55.55555555555556,66.66666666666667,4,18
WAA/EPS,1,1500,3,38.888888888888886,77.77777777777777,7,18
WAA/EPS,1,1500,4,66.66666666666667,55.55555555555556,4,18
WAA/EPS,1,1500,5,55.55555555555556,66.66666666666667,3,18
WAA/EPS,1,3000,1,55.55555555555556,77.77777777777777,5,18
WAA/EPS,1,3000,2,50.0,72.22222222222223,3,18
WAA/EPS,1,3000,3,38.888888888888886,72.22222222222223,4,18
WAA/EPS,1,3000,4,77.77777777777777,77.77777777777777,19,18
WAA/EPS,1,3000,5,72.22222222222223,66.66666666666667,5,18
WAA/EPS,1,4000,1,50.0,77.77777777777777,8,18
WAA/EPS,1,4000,2,66.66666666666667,72.22222222222223,5,18
WAA/EPS,1,4000,3,66.66666666666667,83.33333333333333,4,18
WAA/EPS,1,4000,4,66.66666666666667,66.66666666666667,5,18
WAA/EPS,1,4000,5,66.66666666666667,61.111111111111114,15,18
WAA/EPS,2,800,1,87.5,56.25,8,16
WAA/EPS,2,800,2,50.0,75.0,16,16
WAA/EPS,2,800,3,50.0,87.5,10,16
WAA/EPS,2,800,4,50.0,81.25,12,16
WAA/EPS,2,800,5,43.75,81.25,9,16
WAA/EPS,2,1500,1,87.5,81.25,11,16
WAA/EPS,2,1500,2,37.5,93.75,9,16
WAA/EPS,2,1500,3,75.0,81.25,18,16
WAA/EPS,2,1500,4,56.25,93.75,6,16
WAA/EPS,2,1500,5,43.75,75.0,3,16
WAA/EPS,2,3000,1,75.0,75.0,9,16
WAA/EPS,2,3000,2,56.25,75.0,7,16
WAA/EPS,2,3000,3,62.5,81.25,8,16
WAA/EPS,2,3000,4,56.25,81.25,12,16
WAA/EPS,2,3000,5,62.5,68.75,18,16
WAA/EPS,2,4000,1,62.5,81.25,7,16
WAA/EPS,2,4000,2,56.25,75.0,6,16
WAA/EPS,2,4000,3,68.75,75.0,9,16
WAA/EPS,2,4000,4,62.5,75.0,13,16
WAA/EPS,2,4000,5,81.25,68.75,19,16
WAA/EPS,3,800,1,75.0,68.75,11,16
WAA/EPS,3,800,2,68.75,93.75,7,16
WAA/EPS,3,800,3,68.75,75.0,13,16
WAA/EPS,3,800,4,75.0,81.25,7,16
WAA/EPS,3,800,5,81.25,75.0,18,16
WAA/EPS,3,1500,1,75.0,75.0,4,16
WAA/EPS,3,1500,2,75.0,75.0,4,16
WAA/EPS,3,1500,3,56.25,87.5,8,16
WAA/EPS,3,1500,4,81.25,81.25,16,16
WAA/EPS,3,1500,5,75.0,81.25,5,16
WAA/EPS,3,3000,1,56.25,62.5,5,16
WAA/EPS,3,3000,2,62.5,81.25,1,16
WAA/EPS,3,3000,3,50.0,81.25,4,16
WAA/EPS,3,3000,4,81.25,81.25,3,16
WAA/EPS,3,3000,5,50.0,81.25,3,16
WAA/EPS,3,4000,1,75.0,68.75,5,16
WAA/EPS,3,4000,2,62.5,75.0,15,16
WAA/EPS,3,4000,3,56.25,75.0,2,16
WAA/EPS,3,4000,4,56.25,62.5,2,16
WAA/EPS,3,4000,5,68.75,87.5,8,16
WAA/EPS,4,800,1,75.0,93.75,20,16
WAA/EPS,4,800,2,75.0,81.25,2,16
WAA/EPS,4,800,3,81.25,75.0,3,16
WAA/EPS,4,800,4,75.0,75.0,7,16
WAA/EPS,4,800,5,93.75,81.25,3,16
WAA/EPS,4,1500,1,87.5,81.25,14,16
WAA/EPS,4,1500,2,75.0,81.25,5,16
WAA/EPS,4,1500,3,56.25,87.5,19,16
WAA/EPS,4,1500,4,75.0,87.5,33,16
WAA/EPS,4,1500,5,87.5,87.5,2,16
WAA/EPS,4,3000,1,68.75,81.25,3,16
WAA/EPS,4,3000,2,81.25,75.0,18,16
WAA/EPS,4,3000,3,68.75,87.5,34,16
WAA/EPS,4,3000,4,68.75,81.25,15,16
WAA/EPS,4,3000,5,68.75,75.0,6,16
WAA/EPS,4,4000,1,62.5,68.75,3,16
WAA/EPS,4,4000,2,75.0,81.25,4,16
WAA/EPS,4,4000,3,50.0,81.25,1,16
WAA/EPS,4,4000,4,56.25,87.5,3,16
WAA/EPS,4,4000,5,68.75,81.25,3,16
WAA/EPS,5,800,1,37.5,68.75,6,16
WAA/EPS,5,800,2,56.25,68.75,16,16
WAA/EPS,5,800,3,56.25,62.5,2,16
WAA/EPS,5,800,4,68.75,56.25,17,16
WAA/EPS,5,800,5,43.75,75.0,10,16
WAA/EPS,5,1500,1,81.25,75.0,9,16
WAA/EPS,5,1500,2,81.25,43.75,7,16
WAA/EPS,5,1500,3,62.5,62.5,16,16
WAA/EPS,5,1500,4,56.25,75.0,10,16
WAA/EPS,5,1500,5,62.5,75.0,5,16
WAA/EPS,5,3000,1,50.0,68.75,7,16
WAA/EPS,5,3000,2,62.5,56.25,10,16
WAA/EPS,5,3000,3,56.25,62.5,6,16
WAA/EPS,5,3000,4,56.25,87.5,7,16
WAA/EPS,5,3000,5,62.5,68.75,7,16
WAA/EPS,5,4000,1,43.75,56.25,5,16
WAA/EPS,5,4000,2,56.25,43.75,6,16
WAA/EPS,5,4000,3,56.25,68.75,4,16
WAA/EPS,5,4000,4,62.5,75.0,44,16
WAA/EPS,5,4000,5,56.25,75.0,9,16
WAA/EPS,6,800,1,68.75,93.75,16,16
WAA/EPS,6,800,2,68.75,75.0,31,16
WAA/EPS,6,800,3,56.25,81.25,3,16
WAA/EPS,6,800,4,50.0,50.0,1,16
WAA/EPS,6,800,5,62.5,75.0,2,16
WAA/EPS,6,1500,1,43.75,75.0,4,16
WAA/EPS,6,1500,2,68.75,68.75,2,16
WAA/EPS,6,1500,3,75.0,56.25,1,16
WAA/EPS,6,1500,4,56.25,68.75,1,16
WAA/EPS,6,1500,5,56.25,56.25,7,16
WAA/EPS,6,3000,1,75.0,93.75,24,16
WAA/EPS,6,3000,2,50.0,75.0,14,16
WAA/EPS,6,3000,3,56.25,68.75,27,16
WAA/EPS,6,3000,4,56.25,75.0,9,16
WAA/EPS,6,3000,5,75.0,68.75,12,16
WAA/EPS,6,4000,1,87.5,75.0,22,16
WAA/EPS,6,4000,2,43.75,75.0,5,16
WAA/EPS,6,4000,3,50.0,62.5,4,16
WAA/EPS,6,4000,4,68.75,68.75,10,16
WAA/EPS,6,4000,5,81.25,62.5,13,16
WAA/EPS,7,800,1,68.75,62.5,2,16
WAA/EPS,7,800,2,75.0,62.5,3,16
WAA/EPS,7,800,3,75.0,81.25,4,16
WAA/EPS,7,800,4,62.5,81.25,15,16
WAA/EPS,7,800,5,56.25,75.0,16,16
WAA/EPS,7,1500,1,43.75,68.75,2,16
WAA/EPS,7,1500,2,81.25,68.75,2,16
WAA/EPS,7,1500,3,68.75,81.25,2,16
WAA/EPS,7,1500,4,43.75,75.0,16,16
WAA/EPS,7,1500,5,81.25,68.75,12,16
WAA/EPS,7,3000,1,81.25,68.75,5,16
WAA/EPS,7,3000,2,81.25,75.0,3,16
WAA/EPS,7,3000,3,62.5,87.5,5,16
WAA/EPS,7,3000,4,62.5,75.0,13,16
WAA/EPS,7,3000,5,56.25,62.5,10,16
WAA/EPS,7,4000,1,75.0,68.75,17,16
WAA/EPS,7,4000,2,75.0,68.75,2,16
WAA/EPS,7,4000,3,68.75,81.25,8,16
WAA/EPS,7,4000,4,62.5,87.5,7,16
WAA/EPS,7,4000,5,56.25,68.75,22,16
WAA/EPS,8,800,1,37.5,56.25,3,16
WAA/EPS,8,800,2,50.0,62.5,13,16
WAA/EPS,8,800,3,50.0,75.0,21,16
WAA/EPS,8,800,4,31.25,62.5,14,16
WAA/EPS,8,800,5,56.25,56.25,1,16
WAA/EPS,8,1500,1,50.0,62.5,7,16
WAA/EPS,8,1500,2,62.5,62.5,6,16
WAA/EPS,8,1500,3,37.5,62.5,6,16
WAA/EPS,8,1500,4,50.0,75.0,10,16
WAA/EPS,8,1500,5,37.5,62.5,11,16
WAA/EPS,8,3000,1,37.5,68.75,8,16
WAA/EPS,8,3000,2,62.5,62.5,13,16
WAA/EPS,8,3000,3,56.25,81.25,18,16
WAA/EPS,8,3000,4,62.5,81.25,11,16
WAA/EPS,8,3000,5,43.75,75.0,5,16
WAA/EPS,8,4000,1,43.75,75.0,8,16
WAA/EPS,8,4000,2,56.25,81.25,10,16
WAA/EPS,8,4000,3,50.0,75.0,10,16
WAA/EPS,8,4000,4,43.75,75.0,12,16
WAA/EPS,8,4000,5,43.75,81.25,6,16
WAA/EPS,9,800,1,43.75,68.75,3,16
WAA/EPS,9,800,2,56.25,68.75,12,16
WAA/EPS,9,800,3,31.25,68.75,2,16
WAA/EPS,9,800,4,43.75,50.0,14,16
WAA/EPS,9,800,5,56.25,62.5,2,16
WAA/EPS,9,1500,1,37.5,81.25,3,16
WAA/EPS,9,1500,2,50.0,68.75,5,16
WAA/EPS,9,1500,3,31.25,68.75,17,16
WAA/EPS,9,1500,4,50.0,50.0,1,16
WAA/EPS,9,1500,5,56.25,87.5,14,16
WAA/EPS,9,3000,1,56.25,68.75,6,16
WAA/EPS,9,3000,2,56.25,81.25,8,16
WAA/EPS,9,3000,3,50.0,62.5,2,16
WAA/EPS,9,3000,4,68.75,56.25,8,16
WAA/EPS,9,3000,5,50.0,62.5,2,16
WAA/EPS,9,4000,1,75.0,62.5,23,16
WAA/EPS,9,4000,2,68.75,75.0,9,16
WAA/EPS,9,4000,3,75.0,62.5,4,16
WAA/EPS,9,4000,4,62.5,75.0,11,16
WAA/EPS,9,4000,5,50.0,62.5,5,16
WAA/EPS,10,800,1,50.0,68.75,4,16
WAA/EPS,10,800,2,62.5,75.0,19,16
WAA/EPS,10,800,3,43.75,50.0,1,16
WAA/EPS,10,800,4,68.75,50.0,3,16
WAA/EPS,10,800,5,37.5,68.75,4,16
WAA/EPS,10,1500,1,50.0,68.75,12,16
WAA/EPS,10,1500,2,43.75,62.5,2,16
WAA/EPS,10,1500,3,37.5,56.25,1,16
WAA/EPS,10,1500,4,50.0,56.25,1,16
WAA/EPS,10,1500,5,50.0,62.5,8,16
WAA/EPS,10,3000,1,43.75,68.75,2,16
WAA/EPS,10,3000,2,43.75,75.0,8,16
WAA/EPS,10,3000,3,50.0,56.25,3,16
WAA/EPS,10,3000,4,75.0,56.25,18,16
WAA/EPS,10,3000,5,43.75,68.75,9,16
WAA/EPS,10,4000,1,50.0,62.5,2,16
WAA/EPS,10,4000,2,37.5,68.75,7,16
WAA/EPS,10,4000,3,37.5,50.0,1,16
WAA/EPS,10,4000,4,50.0,75.0,15,16
WAA/EPS,10,4000,5,50.0,56.25,1,16
WAA/EPS,11,800,1,50.0,50.0,1,16
WAA/EPS,11,800,2,62.5,75.0,6,16
WAA/EPS,11,800,3,43.75,87.5,8,16
WAA/EPS,11,800,4,68.75,75.0,10,16
WAA/EPS,11,800,5,50.0,62.5,5,16
WAA/EPS,11,1500,1,56.25,87.5,10,16
WAA/EPS,11,1500,2,81.25,81.25,7,16
WAA/EPS,11,1500,3,62.5,93.75,5,16
WAA/EPS,11,1500,4,50.0,81.25,1,16
WAA/EPS,11,1500,5,62.5,87.5,2,16
WAA/EPS,11,3000,1,62.5,100.0,6,16
WAA/EPS,11,3000,2,75.0,87.5,4,16
WAA/EPS,11,3000,3,62.5,81.25,18,16
WAA/EPS,11,3000,4,62.5,87.5,9,16
WAA/EPS,11,3000,5,68.75,87.5,25,16
WAA/EPS,11,4000,1,75.0,87.5,6,16
WAA/EPS,11,4000,2,81.25,87.5,3,16
WAA/EPS,11,4000,3,68.75,100.0,3,16
WAA/EPS,11,4000,4,68.75,93.75,1,16
WAA/EPS,11,4000,5,62.5,87.5,8,16
