subject,800,1500,3000,4000
1,53.333333333333336,50.0,55.55555555555556,56.666666666666664
2,46.25,48.75,51.24999999999999,53.75
3,71.25,82.5,78.75,73.75
4,72.5,66.25,63.74999999999999,65.0
5,62.5,52.5,57.49999999999999,65.0
6,48.75,50.0,55.00000000000001,50.0
7,50.0,65.0,61.25000000000001,55.00000000000001
8,55.00000000000001,57.49999999999999,52.5,56.25
9,38.75,55.00000000000001,63.74999999999999,62.5
10,73.75,67.5,63.74999999999999,61.25000000000001
11,50.0,41.25,58.75,62.5
12,46.25,56.25,48.75,47.5
13,60.0,55.00000000000001,57.49999999999999,52.5
14,52.5,45.0,53.75,52.5
15,53.75,53.75,53.75,51.24999999999999
16,42.5,48.75,50.0,60.0
17,57.49999999999999,55.00000000000001,53.75,52.5
18,63.74999999999999,61.25000000000001,60.0,53.75
