subject,800,1500,3000,4000
1,57.77777777777777,71.11111111111111,46.666666666666664,53.333333333333336
2,62.5,62.5,58.75,62.5
3,61.25000000000001,73.75,70.0,57.49999999999999
4,75.0,73.75,55.00000000000001,58.75
5,77.5,67.5,67.5,53.75
6,52.5,70.0,56.25,42.5
7,62.5,60.0,60.0,67.5
8,58.75,53.75,48.75,52.5
9,47.5,52.5,47.5,56.25
10,80.0,80.0,82.5,77.5
11,55.00000000000001,61.25000000000001,70.0,68.75
12,67.5,66.25,70.0,77.5
13,52.5,61.25000000000001,58.75,67.5
14,57.49999999999999,66.25,58.75,52.5
15,73.75,80.0,58.75,63.74999999999999
16,72.5,68.75,78.75,68.75
17,71.25,57.49999999999999,55.00000000000001,41.25
18,66.25,68.75,75.0,72.5
