subject,4000
1,68.88888888888889
2,46.25
3,52.5
4,71.25
5,50.0
6,65.0
7,56.25
8,52.5
9,57.49999999999999
10,56.25
11,58.75
12,51.24999999999999
13,62.5
14,71.25
15,48.75
16,60.0
17,58.75
18,65.0
