pair,model,window,mean_acc,sd_acc,n_subjects
HOC_SFE,conformer_b_cwt,avg,59.99464163237311,7.744339041991468,18
WFE_WAA,conformer_a,800,60.547839506172835,8.544502056395878,18
WFE_WAA,conformer_a,1500,60.663580246913575,10.793726361467526,18
WFE_WAA,conformer_a,3000,63.38734567901234,9.63689668918114,18
WFE_WAA,conformer_a,4000,63.17901234567901,8.925436620439843,18
WFE_WAA,conformer_a,avg,61.94444444444444,8.381524261010552,18
WFE_WAA,conformer_b,800,59.629629629629626,8.689554159376858,18
WFE_WAA,conformer_b,1500,63.85802469135802,8.538269231818953,18
WFE_WAA,conformer_b,3000,63.18672839506173,8.73961571565124,18
WFE_WAA,conformer_b,4000,63.125,6.590015843951319,18
WFE_WAA,conformer_b,avg,62.44984567901234,5.853155782841585,18
WFE_WAA,conformer_b_cwt,800,55.82561728395061,6.676951527105157,18
WFE_WAA,conformer_b_cwt,1500,55.98765432098766,7.13383714231786,18
WFE_WAA,conformer_b_cwt,3000,63.032407407407405,7.6467205842463395,18
WFE_WAA,conformer_b_cwt,4000,60.77160493827161,10.684011784100198,18
WFE_WAA,conformer_b_cwt,avg,58.90432098765432,5.505006734665543,18
WFE_EPS,conformer_a,800,63.202160493827165,7.833668267740746,18
WFE_EPS,conformer_a,1500,62.56172839506173,7.296193307391653,18
WFE_EPS,conformer_a,3000,60.995370370370374,6.70201853691377,18
WFE_EPS,conformer_a,4000,60.67901234567901,6.872319720633838,18
WFE_EPS,conformer_a,avg,61.85956790123456,5.690697274377834,18
WFE_EPS,conformer_b,800,60.70987654320988,11.715669815618602,18
WFE_EPS,conformer_b,1500,62.04475308641976,9.910387967152708,18
WFE_EPS,conformer_b,3000,61.203703703703695,8.658943684833021,18
WFE_EPS,conformer_b,4000,60.90277777777778,6.442699293231568,18
WFE_EPS,conformer_b,avg,61.21527777777778,8.218417215981903,18
WFE_EPS,conformer_b_cwt,800,58.53395061728395,8.476871410292881,18
WFE_EPS,conformer_b_cwt,1500,57.43827160493827,9.040303304516407,18
WFE_EPS,conformer_b_cwt,3000,58.163580246913575,8.80185582824105,18
WFE_EPS,conformer_b_cwt,4000,55.55555555555556,5.626588374141666,18
WFE_EPS,conformer_b_cwt,avg,57.422839506172835,6.290204695713458,18
WFE_EFE,conformer_a,800,63.410493827160494,9.029251038940897,18
WFE_EFE,conformer_a,1500,59.328703703703695,9.537013902080789,18
