pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
SAA/SFE,1,800,1,50.0,61.111111111111114,14,18
SAA/SFE,1,800,2,66.66666666666667,72.22222222222223,12,18
SAA/SFE,1,800,3,61.111111111111114,72.22222222222223,4,18
SAA/SFE,1,800,4,55.55555555555556,88.88888888888889,2,18
SAA/SFE,1,800,5,50.0,72.22222222222223,11,18
SAA/SFE,1,1500,1,33.333333333333336,61.111111111111114,1,18
SAA/SFE,1,1500,2,55.55555555555556,72.22222222222223,2,18
SAA/SFE,1,1500,3,44.44444444444444,61.111111111111114,34,18
SAA/SFE,1,1500,4,33.333333333333336,77.77777777777777,13,18
SAA/SFE,1,1500,5,44.44444444444444,72.22222222222223,4,18
SAA/SFE,1,3000,1,27.77777777777778,66.66666666666667,7,18
SAA/SFE,1,3000,2,44.44444444444444,77.77777777777777,24,18
SAA/SFE,1,3000,3,44.44444444444444,55.55555555555556,1,18
SAA/SFE,1,3000,4,55.55555555555556,77.77777777777777,20,18
SAA/SFE,1,3000,5,50.0,77.77777777777777,10,18
SAA/SFE,1,4000,1,44.44444444444444,83.33333333333333,24,18
SAA/SFE,1,4000,2,55.55555555555556,72.22222222222223,15,18
SAA/SFE,1,4000,3,38.888888888888886,55.55555555555556,2,18
SAA/SFE,1,4000,4,55.55555555555556,72.22222222222223,13,18
SAA/SFE,1,4000,5,50.0,77.77777777777777,8,18
SAA/SFE,2,800,1,37.5,50.0,1,16
SAA/SFE,2,800,2,75.0,56.25,10,16
SAA/SFE,2,800,3,37.5,56.25,2,16
SAA/SFE,2,800,4,50.0,62.5,7,16
SAA/SFE,2,800,5,50.0,50.0,1,16
SAA/SFE,2,1500,1,50.0,56.25,1,16
SAA/SFE,2,1500,2,68.75,56.25,6,16
SAA/SFE,2,1500,3,56.25,56.25,15,16
SAA/SFE,2,1500,4,56.25,50.0,1,16
SAA/SFE,2,1500,5,56.25,56.25,7,16
SAA/SFE,2,3000,1,56.25,81.25,20,16
SAA/SFE,2,3000,2,62.5,68.75,3,16
SAA/SFE,2,3000,3,62.5,50.0,5,16
SAA/SFE,2,3000,4,50.0,87.5,5,16
SAA/SFE,2,3000,5,75.0,68.75,12,16
SAA/SFE,2,4000,1,68.75,75.0,35,16
SAA/SFE,2,4000,2,56.25,68.75,2,16
SAA/SFE,2,4000,3,68.75,50.0,24,16
SAA/SFE,2,4000,4,62.5,75.0,11,16
SAA/SFE,2,4000,5,62.5,62.5,14,16
SAA/SFE,3,800,1,68.75,75.0,26,16
SAA/SFE,3,800,2,62.5,68.75,2,16
SAA/SFE,3,800,3,50.0,68.75,1,16
SAA/SFE,3,800,4,56.25,81.25,1,16
SAA/SFE,3,800,5,62.5,75.0,17,16
SAA/SFE,3,1500,1,68.75,75.0,13,16
SAA/SFE,3,1500,2,75.0,75.0,25,16
SAA/SFE,3,1500,3,68.75,75.0,1,16
SAA/SFE,3,1500,4,75.0,87.5,22,16
SAA/SFE,3,1500,5,87.5,75.0,6,16
SAA/SFE,3,3000,1,56.25,75.0,8,16
SAA/SFE,3,3000,2,68.75,93.75,13,16
SAA/SFE,3,3000,3,37.5,56.25,4,16
SAA/SFE,3,3000,4,68.75,68.75,2,16
SAA/SFE,3,3000,5,81.25,81.25,19,16
SAA/SFE,3,4000,1,56.25,87.5,7,16
SAA/SFE,3,4000,2,62.5,81.25,15,16
SAA/SFE,3,4000,3,43.75,75.0,4,16
SAA/SFE,3,4000,4,56.25,75.0,3,16
SAA/SFE,3,4000,5,75.0,87.5,10,16
SAA/SFE,4,800,1,81.25,75.0,10,16
SAA/SFE,4,800,2,75.0,81.25,15,16
SAA/SFE,4,800,3,81.25,81.25,14,16
SAA/SFE,4,800,4,68.75,93.75,24,16
SAA/SFE,4,800,5,43.75,81.25,4,16
SAA/SFE,4,1500,1,68.75,93.75,9,16
SAA/SFE,4,1500,2,68.75,81.25,12,16
SAA/SFE,4,1500,3,100.0,87.5,6,16
SAA/SFE,4,1500,4,81.25,81.25,5,16
SAA/SFE,4,1500,5,68.75,93.75,5,16
SAA/SFE,4,3000,1,81.25,75.0,3,16
SAA/SFE,4,3000,2,62.5,68.75,13,16
SAA/SFE,4,3000,3,68.75,87.5,4,16
SAA/SFE,4,3000,4,68.75,68.75,5,16
SAA/SFE,4,3000,5,68.75,87.5,5,16
SAA/SFE,4,4000,1,75.0,75.0,5,16
SAA/SFE,4,4000,2,81.25,68.75,16,16
SAA/SFE,4,4000,3,68.75,81.25,4,16
SAA/SFE,4,4000,4,56.25,75.0,3,16
SAA/SFE,4,4000,5,50.0,81.25,14,16
SAA/SFE,5,800,1,70.58823529411765,75.0,19,17
SAA/SFE,5,800,2,81.25,76.47058823529412,5,16
SAA/SFE,5,800,3,75.0,76.47058823529412,4,16
SAA/SFE,5,800,4,68.75,70.58823529411765,6,16
SAA/SFE,5,800,5,50.0,70.58823529411765,12,16
SAA/SFE,5,1500,1,88.23529411764706,81.25,5,17
SAA/SFE,5,1500,2,81.25,82.3529411764706,10,16
SAA/SFE,5,1500,3,87.5,88.23529411764706,1,16
SAA/SFE,5,1500,4,87.5,94.11764705882354,6,16
SAA/SFE,5,1500,5,37.5,88.23529411764706,1,16
SAA/SFE,5,3000,1,76.47058823529412,62.5,1,17
SAA/SFE,5,3000,2,81.25,82.3529411764706,7,16
SAA/SFE,5,3000,3,81.25,82.3529411764706,3,16
SAA/SFE,5,3000,4,68.75,82.3529411764706,3,16
SAA/SFE,5,3000,5,56.25,88.23529411764706,1,16
SAA/SFE,5,4000,1,88.23529411764706,68.75,1,17
SAA/SFE,5,4000,2,75.0,88.23529411764706,18,16
SAA/SFE,5,4000,3,93.75,82.3529411764706,10,16
SAA/SFE,5,4000,4,50.0,64.70588235294117,1,16
SAA/SFE,5,4000,5,62.5,88.23529411764706,1,16
SAA/SFE,6,800,1,56.25,62.5,2,16
SAA/SFE,6,800,2,62.5,62.5,1,16
SAA/SFE,6,800,3,50.0,50.0,2,16
SAA/SFE,6,800,4,75.0,68.75,1,16
SAA/SFE,6,800,5,56.25,68.75,3,16
SAA/SFE,6,1500,1,68.75,75.0,1,16
SAA/SFE,6,1500,2,68.75,87.5,2,16
SAA/SFE,6,1500,3,87.5,87.5,3,16
SAA/SFE,6,1500,4,75.0,93.75,12,16
SAA/SFE,6,1500,5,75.0,87.5,9,16
SAA/SFE,6,3000,1,75.0,68.75,4,16
SAA/SFE,6,3000,2,87.5,75.0,2,16
SAA/SFE,6,3000,3,75.0,81.25,1,16
SAA/SFE,6,3000,4,62.5,75.0,1,16
SAA/SFE,6,3000,5,75.0,93.75,3,16
SAA/SFE,6,4000,1,56.25,75.0,3,16
SAA/SFE,6,4000,2,56.25,93.75,3,16
SAA/SFE,6,4000,3,81.25,81.25,3,16
SAA/SFE,6,4000,4,87.5,75.0,2,16
SAA/SFE,6,4000,5,75.0,87.5,5,16
SAA/SFE,7,800,1,62.5,68.75,7,16
SAA/SFE,7,800,2,43.75,62.5,1,16
SAA/SFE,7,800,3,75.0,81.25,34,16
SAA/SFE,7,800,4,62.5,75.0,24,16
SAA/SFE,7,800,5,75.0,62.5,5,16
SAA/SFE,7,1500,1,62.5,87.5,10,16
SAA/SFE,7,1500,2,87.5,75.0,16,16
SAA/SFE,7,1500,3,68.75,81.25,16,16
SAA/SFE,7,1500,4,62.5,68.75,1,16
SAA/SFE,7,1500,5,62.5,62.5,1,16
SAA/SFE,7,3000,1,56.25,87.5,7,16
SAA/SFE,7,3000,2,68.75,75.0,2,16
SAA/SFE,7,3000,3,62.5,68.75,1,16
SAA/SFE,7,3000,4,68.75,68.75,3,16
SAA/SFE,7,3000,5,87.5,62.5,1,16
SAA/SFE,7,4000,1,68.75,87.5,21,16
SAA/SFE,7,4000,2,68.75,81.25,4,16
SAA/SFE,7,4000,3,75.0,75.0,2,16
SAA/SFE,7,4000,4,87.5,68.75,2,16
SAA/SFE,7,4000,5,75.0,68.75,5,16
SAA/SFE,8,800,1,50.0,68.75,1,16
SAA/SFE,8,800,2,50.0,50.0,3,16
SAA/SFE,8,800,3,50.0,87.5,1,16
SAA/SFE,8,800,4,37.5,56.25,2,16
SAA/SFE,8,800,5,56.25,62.5,32,16
SAA/SFE,8,1500,1,62.5,68.75,11,16
SAA/SFE,8,1500,2,37.5,75.0,8,16
SAA/SFE,8,1500,3,56.25,62.5,2,16
SAA/SFE,8,1500,4,50.0,50.0,1,16
SAA/SFE,8,1500,5,62.5,68.75,10,16
SAA/SFE,8,3000,1,68.75,68.75,4,16
SAA/SFE,8,3000,2,31.25,81.25,21,16
SAA/SFE,8,3000,3,43.75,62.5,4,16
SAA/SFE,8,3000,4,68.75,68.75,3,16
SAA/SFE,8,3000,5,62.5,56.25,5,16
SAA/SFE,8,4000,1,62.5,62.5,1,16
SAA/SFE,8,4000,2,43.75,75.0,7,16
SAA/SFE,8,4000,3,56.25,75.0,10,16
SAA/SFE,8,4000,4,62.5,62.5,4,16
SAA/SFE,8,4000,5,62.5,50.0,3,16
SAA/SFE,9,800,1,37.5,75.0,1,16
SAA/SFE,9,800,2,43.75,50.0,3,16
SAA/SFE,9,800,3,75.0,68.75,1,16
SAA/SFE,9,800,4,56.25,68.75,11,16
