pair,mode,subject,window_ms,accuracy,n_test
WAA/SFE,raw,1,4000,63.33333333333333,90
WAA/SFE,raw,2,4000,60.0,80
WAA/SFE,raw,3,4000,73.75,80
WAA/SFE,raw,4,4000,92.5,80
WAA/SFE,raw,5,4000,74.07407407407408,81
WAA/SFE,raw,6,4000,75.0,80
WAA/SFE,raw,7,4000,78.75,80
WAA/SFE,raw,8,4000,52.5,80
WAA/SFE,raw,9,4000,62.5,80
WAA/SFE,raw,10,4000,56.25,80
WAA/SFE,raw,11,4000,70.0,80
WAA/SFE,raw,12,4000,62.5,80
WAA/SFE,raw,13,4000,63.74999999999999,80
WAA/SFE,raw,14,4000,60.0,80
WAA/SFE,raw,15,4000,85.0,80
WAA/SFE,raw,16,4000,68.75,80
WAA/SFE,raw,17,4000,57.49999999999999,80
WAA/SFE,raw,18,4000,90.0,80
