subject,800,1500,3000,4000
1,52.22222222222223,45.55555555555556,45.55555555555556,56.666666666666664
2,58.75,47.5,56.25,50.0
3,71.25,62.5,65.0,65.0
4,75.0,63.74999999999999,62.5,70.0
5,50.617283950617285,51.85185185185185,50.617283950617285,48.148148148148145
6,42.5,52.5,57.49999999999999,61.25000000000001
7,57.49999999999999,58.75,62.5,55.00000000000001
8,43.75,47.5,50.0,41.25
9,47.5,51.24999999999999,42.5,52.5
10,56.25,53.75,65.0,53.75
11,43.75,51.24999999999999,47.5,47.5
12,56.25,53.75,53.75,52.5
13,55.00000000000001,61.25000000000001,52.5,60.0
14,57.49999999999999,60.0,50.0,50.0
15,52.5,48.75,46.25,45.0
16,48.75,42.5,47.5,51.24999999999999
17,43.75,52.5,48.75,51.24999999999999
18,52.5,56.25,58.75,56.25
