pair,mode,subject,window_ms,accuracy,n_test
EFE/SFE,cwt,1,4000,54.44444444444444,90
EFE/SFE,cwt,2,4000,57.49999999999999,80
EFE/SFE,cwt,3,4000,61.25000000000001,80
EFE/SFE,cwt,4,4000,73.75,80
EFE/SFE,cwt,5,4000,51.85185185185185,81
EFE/SFE,cwt,6,4000,58.75,80
EFE/SFE,cwt,7,4000,60.0,80
EFE/SFE,cwt,8,4000,55.00000000000001,80
EFE/SFE,cwt,9,4000,48.75,80
EFE/SFE,cwt,10,4000,52.5,80
EFE/SFE,cwt,11,4000,66.25,80
EFE/SFE,cwt,12,4000,65.0,80
EFE/SFE,cwt,13,4000,43.75,80
EFE/SFE,cwt,14,4000,51.24999999999999,80
EFE/SFE,cwt,15,4000,48.75,80
EFE/SFE,cwt,16,4000,55.00000000000001,80
EFE/SFE,cwt,17,4000,60.0,80
EFE/SFE,cwt,18,4000,87.5,80
