pair,mode,subject,window_ms,fold,accuracy,val_accuracy,n_test
WFE/EFE,fbc,1,4000,1,44.44444444444444,66.66666666666667,18
WFE/EFE,fbc,1,4000,2,50.0,72.22222222222223,18
WFE/EFE,fbc,1,4000,3,66.66666666666667,72.22222222222223,18
WFE/EFE,fbc,1,4000,4,50.0,72.22222222222223,18
WFE/EFE,fbc,1,4000,5,50.0,66.66666666666667,18
WFE/EFE,fbc,2,4000,1,50.0,62.5,16
WFE/EFE,fbc,2,4000,2,62.5,50.0,16
WFE/EFE,fbc,2,4000,3,43.75,50.0,16
WFE/EFE,fbc,2,4000,4,75.0,50.0,16
WFE/EFE,fbc,2,4000,5,43.75,75.0,16
WFE/EFE,fbc,3,4000,1,56.25,50.0,16
WFE/EFE,fbc,3,4000,2,50.0,62.5,16
WFE/EFE,fbc,3,4000,3,50.0,62.5,16
WFE/EFE,fbc,3,4000,4,43.75,62.5,16
WFE/EFE,fbc,3,4000,5,37.5,62.5,16
WFE/EFE,fbc,4,4000,1,75.0,68.75,16
WFE/EFE,fbc,4,4000,2,50.0,68.75,16
WFE/EFE,fbc,4,4000,3,62.5,56.25,16
WFE/EFE,fbc,4,4000,4,56.25,56.25,16
WFE/EFE,fbc,4,4000,5,56.25,75.0,16
WFE/EFE,fbc,5,4000,1,43.75,50.0,16
WFE/EFE,fbc,5,4000,2,43.75,68.75,16
WFE/EFE,fbc,5,4000,3,62.5,68.75,16
WFE/EFE,fbc,5,4000,4,43.75,68.75,16
WFE/EFE,fbc,5,4000,5,56.25,81.25,16
WFE/EFE,fbc,6,4000,1,50.0,68.75,16
WFE/EFE,fbc,6,4000,2,56.25,75.0,16
WFE/EFE,fbc,6,4000,3,68.75,62.5,16
WFE/EFE,fbc,6,4000,4,62.5,62.5,16
WFE/EFE,fbc,6,4000,5,43.75,81.25,16
WFE/EFE,fbc,7,4000,1,56.25,56.25,16
WFE/EFE,fbc,7,4000,2,50.0,62.5,16
WFE/EFE,fbc,7,4000,3,62.5,56.25,16
WFE/EFE,fbc,7,4000,4,50.0,62.5,16
WFE/EFE,fbc,7,4000,5,68.75,68.75,16
WFE/EFE,fbc,8,4000,1,37.5,50.0,16
WFE/EFE,fbc,8,4000,2,56.25,56.25,16
WFE/EFE,fbc,8,4000,3,62.5,62.5,16
WFE/EFE,fbc,8,4000,4,31.25,56.25,16
WFE/EFE,fbc,8,4000,5,68.75,56.25,16
WFE/EFE,fbc,9,4000,1,50.0,68.75,16
WFE/EFE,fbc,9,4000,2,68.75,68.75,16
WFE/EFE,fbc,9,4000,3,75.0,62.5,16
WFE/EFE,fbc,9,4000,4,56.25,62.5,16
WFE/EFE,fbc,9,4000,5,75.0,56.25,16
WFE/EFE,fbc,10,4000,1,56.25,56.25,16
WFE/EFE,fbc,10,4000,2,68.75,68.75,16
WFE/EFE,fbc,10,4000,3,62.5,56.25,16
WFE/EFE,fbc,10,4000,4,68.75,62.5,16
WFE/EFE,fbc,10,4000,5,50.0,68.75,16
WFE/EFE,fbc,11,4000,1,25.0,50.0,16
WFE/EFE,fbc,11,4000,2,56.25,62.5,16
WFE/EFE,fbc,11,4000,3,56.25,62.5,16
WFE/EFE,fbc,11,4000,4,50.0,50.0,16
WFE/EFE,fbc,11,4000,5,43.75,50.0,16
WFE/EFE,fbc,12,4000,1,56.25,62.5,16
WFE/EFE,fbc,12,4000,2,50.0,62.5,16
WFE/EFE,fbc,12,4000,3,25.0,68.75,16
WFE/EFE,fbc,12,4000,4,68.75,50.0,16
WFE/EFE,fbc,12,4000,5,43.75,56.25,16
WFE/EFE,fbc,13,4000,1,37.5,56.25,16
WFE/EFE,fbc,13,4000,2,56.25,56.25,16
WFE/EFE,fbc,13,4000,3,25.0,75.0,16
WFE/EFE,fbc,13,4000,4,50.0,56.25,16
WFE/EFE,fbc,13,4000,5,31.25,68.75,16
WFE/EFE,fbc,14,4000,1,50.0,62.5,16
WFE/EFE,fbc,14,4000,2,75.0,62.5,16
WFE/EFE,fbc,14,4000,3,56.25,68.75,16
WFE/EFE,fbc,14,4000,4,56.25,62.5,16
WFE/EFE,fbc,14,4000,5,62.5,68.75,16
WFE/EFE,fbc,15,4000,1,43.75,50.0,16
WFE/EFE,fbc,15,4000,2,43.75,56.25,16
WFE/EFE,fbc,15,4000,3,56.25,56.25,16
WFE/EFE,fbc,15,4000,4,56.25,50.0,16
WFE/EFE,fbc,15,4000,5,50.0,68.75,16
WFE/EFE,fbc,16,4000,1,43.75,50.0,16
WFE/EFE,fbc,16,4000,2,50.0,56.25,16
WFE/EFE,fbc,16,4000,3,75.0,62.5,16
WFE/EFE,fbc,16,4000,4,62.5,62.5,16
WFE/EFE,fbc,16,4000,5,50.0,68.75,16
WFE/EFE,fbc,17,4000,1,43.75,56.25,16
WFE/EFE,fbc,17,4000,2,56.25,62.5,16
WFE/EFE,fbc,17,4000,3,50.0,56.25,16
WFE/EFE,fbc,17,4000,4,37.5,56.25,16
WFE/EFE,fbc,17,4000,5,62.5,75.0,16
WFE/EFE,fbc,18,4000,1,37.5,50.0,16
WFE/EFE,fbc,18,4000,2,50.0,56.25,16
WFE/EFE,fbc,18,4000,3,43.75,62.5,16
WFE/EFE,fbc,18,4000,4,50.0,56.25,16
WFE/EFE,fbc,18,4000,5,43.75,50.0,16
