scope,pair,contrast,window,n_subjects,mean_x,mean_y,diff,sd_diff,t,p_ttest,p_wilcoxon,cohen_dz,n_x_better,n_y_better,n_ties,p_holm
pair,WFE_SFE,A - B,1500,18,63.765432,63.708848,0.056584,5.703317,0.042093,0.966915,0.815851,0.009921,8,8,2,1.0
pair,WFE_SFE,A - B,3000,18,66.350309,64.915981,1.434328,5.366927,1.133859,0.272591,0.176382,0.267253,12,5,1,1.0
pair,WFE_SFE,A - B,4000,18,65.458676,64.139232,1.319444,6.100751,0.91758,0.371674,0.348007,0.216276,11,4,3,1.0
pair,WFE_SFE,A - B,avg,18,63.988983,63.468579,0.520405,3.060614,0.721388,0.480476,0.687118,0.170033,9,8,1,1.0
pair,WAA_EPS,A - FINE,800,18,61.180556,59.151235,2.029321,8.309079,1.036177,0.314635,0.236498,0.244229,11,6,1,1.0
pair,WAA_EPS,A - FINE,1500,18,60.54784,59.96142,0.58642,8.40054,0.296168,0.77069,0.766029,0.069807,11,7,0,1.0
pair,WAA_EPS,A - FINE,3000,18,62.052469,61.296296,0.756173,8.169859,0.392684,0.699433,0.766029,0.092556,10,8,0,1.0
pair,WAA_EPS,A - FINE,4000,18,61.342593,60.092593,1.25,6.048213,0.876838,0.392797,0.44231,0.206673,9,6,3,1.0
pair,WAA_EPS,A - FINE,avg,18,61.280864,60.125386,1.155478,4.814255,1.018284,0.322817,0.212143,0.240012,11,7,0,1.0
pair,WAA_EPS,B - FINE,800,18,58.078704,59.151235,-1.072531,5.140502,-0.885198,0.388399,0.393968,-0.208643,8,9,1,1.0
pair,WAA_EPS,B - FINE,1500,18,57.330247,59.96142,-2.631173,4.067857,-2.744227,0.013834,0.01387,-0.64682,4,14,0,1.0
pair,WAA_EPS,B - FINE,3000,18,60.578704,61.296296,-0.717593,6.498815,-0.468468,0.645401,0.300812,-0.110419,6,10,2,1.0
pair,WAA_EPS,B - FINE,4000,18,60.123457,60.092593,0.030864,4.875575,0.026857,0.978886,0.979363,0.00633,7,9,2,1.0
pair,WAA_EPS,B - FINE,avg,18,59.027778,60.125386,-1.097608,2.685248,-1.7342,0.100977,0.118706,-0.408755,6,12,0,1.0
pair,WAA_EPS,A - B,800,18,61.180556,58.078704,3.101852,6.749217,1.949862,0.067883,0.118706,0.459587,13,5,0,1.0
pair,WAA_EPS,A - B,1500,18,60.54784,57.330247,3.217593,6.615622,2.063463,0.054682,0.043167,0.486363,13,5,0,1.0
pair,WAA_EPS,A - B,3000,18,62.052469,60.578704,1.473765,8.383582,0.745822,0.465964,0.417114,0.175792,10,8,0,1.0
pair,WAA_EPS,A - B,4000,18,61.342593,60.123457,1.219136,5.827798,0.887532,0.387177,0.409915,0.209193,9,6,3,1.0
pair,WAA_EPS,A - B,avg,18,61.280864,59.027778,2.253086,4.271305,2.237966,0.038899,0.03849,0.527494,12,6,0,1.0
pair,WAA_EFE,A - FINE,800,18,58.703704,60.902778,-2.199074,11.680494,-0.798757,0.435449,0.522606,-0.188269,7,10,1,1.0
pair,WAA_EFE,A - FINE,1500,18,61.890432,60.841049,1.049383,6.697949,0.664704,0.515156,0.754513,0.156672,7,8,3,1.0
pair,WAA_EFE,A - FINE,3000,18,64.475309,62.175926,2.299383,8.455561,1.153732,0.264573,0.244333,0.271937,10,6,2,1.0
pair,WAA_EFE,A - FINE,4000,18,67.692901,63.819444,3.873457,6.821774,2.409005,0.027619,0.02428,0.567808,12,5,1,1.0
pair,WAA_EFE,A - FINE,avg,18,63.190586,61.934799,1.255787,4.654565,1.144651,0.268214,0.442299,0.269797,10,8,0,1.0
pair,WAA_EFE,B - FINE,800,18,57.554012,60.902778,-3.348765,7.298318,-1.946696,0.068289,0.049232,-0.458841,6,10,2,1.0
pair,WAA_EFE,B - FINE,1500,18,60.007716,60.841049,-0.833333,4.812667,-0.734631,0.472577,0.265531,-0.173154,5,11,2,1.0
pair,WAA_EFE,B - FINE,3000,18,62.685185,62.175926,0.509259,5.952144,0.362996,0.721082,0.794389,0.085559,10,7,1,1.0
pair,WAA_EFE,B - FINE,4000,18,65.362654,63.819444,1.54321,5.730475,1.142538,0.269067,0.442299,0.269299,10,8,0,1.0
pair,WAA_EFE,B - FINE,avg,18,61.402392,61.934799,-0.532407,3.095632,-0.729678,0.475522,0.434434,-0.171987,8,9,1,1.0
pair,WAA_EFE,A - B,800,18,58.703704,57.554012,1.149691,9.287162,0.525212,0.606219,0.669772,0.123794,10,7,1,1.0
pair,WAA_EFE,A - B,1500,18,61.890432,60.007716,1.882716,4.962693,1.609547,0.125908,0.181465,0.379374,10,8,0,1.0
pair,WAA_EFE,A - B,3000,18,64.475309,62.685185,1.790123,6.599073,1.150897,0.265706,0.28373,0.271269,12,6,0,1.0
pair,WAA_EFE,A - B,4000,18,67.692901,65.362654,2.330247,7.445876,1.327769,0.201809,0.255042,0.312958,9,8,1,1.0
pair,WAA_EFE,A - B,avg,18,63.190586,61.402392,1.788194,4.204675,1.804341,0.088925,0.118706,0.425287,12,6,0,1.0
pair,WAA_SPS,A - FINE,800,18,61.628086,64.544753,-2.916667,6.572559,-1.882732,0.076966,0.105092,-0.443764,4,11,3,1.0
pair,WAA_SPS,A - FINE,1500,18,65.856481,66.728395,-0.871914,6.394535,-0.578496,0.570514,0.550873,-0.136353,8,10,0,1.0
pair,WAA_SPS,A - FINE,3000,18,68.526235,67.152778,1.373457,6.975728,0.835337,0.415114,0.417114,0.196891,11,7,0,1.0
pair,WAA_SPS,A - FINE,4000,18,69.776235,66.898148,2.878086,6.103643,2.000557,0.061673,0.066536,0.471536,12,6,0,1.0
pair,WAA_SPS,A - FINE,avg,18,66.446759,66.331019,0.115741,3.492466,0.140602,0.889837,0.831726,0.03314,10,8,0,1.0
pair,WAA_SPS,B - FINE,800,18,62.584877,64.544753,-1.959877,5.901387,-1.409,0.176864,0.120217,-0.332104,6,10,2,1.0
pair,WAA_SPS,B - FINE,1500,18,68.356481,66.728395,1.628086,5.840294,1.182712,0.253201,0.168495,0.278768,11,6,1,1.0
pair,WAA_SPS,B - FINE,3000,18,66.766975,67.152778,-0.385802,4.802413,-0.340833,0.737405,0.669753,-0.080335,5,10,3,1.0
pair,WAA_SPS,B - FINE,4000,18,67.57716,66.898148,0.679012,4.75357,0.60603,0.552502,0.75308,0.142843,7,7,4,1.0
pair,WAA_SPS,B - FINE,avg,18,66.321373,66.331019,-0.009645,2.719695,-0.015046,0.988171,0.962212,-0.003546,8,9,1,1.0
pair,WAA_SPS,A - B,800,18,61.628086,62.584877,-0.95679,5.895615,-0.688531,0.500407,0.569107,-0.162288,7,9,2,1.0
pair,WAA_SPS,A - B,1500,18,65.856481,68.356481,-2.5,5.671783,-1.870065,0.078796,0.118016,-0.440779,6,9,3,1.0
pair,WAA_SPS,A - B,3000,18,68.526235,66.766975,1.759259,5.563719,1.341531,0.197395,0.200762,0.316202,11,6,1,1.0
pair,WAA_SPS,A - B,4000,18,69.776235,67.57716,2.199074,5.358484,1.741142,0.099724,0.102139,0.410391,11,5,2,1.0
pair,WAA_SPS,A - B,avg,18,66.446759,66.321373,0.125386,2.96887,0.179182,0.859913,0.56978,0.042234,11,6,1,1.0
pair,WAA_SAA,A - FINE,800,18,63.472222,65.794753,-2.322531,9.400707,-1.048183,0.309229,0.308449,-0.247059,7,10,1,1.0
pair,WAA_SAA,A - FINE,1500,18,72.646605,71.234568,1.412037,4.501586,1.330812,0.200826,0.244795,0.313675,8,6,4,1.0
pair,WAA_SAA,A - FINE,3000,18,73.595679,68.780864,4.814815,7.080049,2.885224,0.010279,0.009118,0.680054,14,3,1,1.0
pair,WAA_SAA,A - FINE,4000,18,73.148148,69.12037,4.027778,5.398726,3.165268,0.005654,0.007921,0.746061,12,5,1,1.0
pair,WAA_SAA,A - FINE,avg,18,70.715664,68.732639,1.983025,4.120074,2.042017,0.05698,0.09874,0.481308,12,6,0,1.0
pair,WAA_SAA,B - FINE,800,18,65.609568,65.794753,-0.185185,6.765841,-0.116124,0.908915,1.0,-0.027371,11,7,0,1.0
pair,WAA_SAA,B - FINE,1500,18,70.733025,71.234568,-0.501543,5.296908,-0.401719,0.692896,0.79422,-0.094686,9,8,1,1.0
pair,WAA_SAA,B - FINE,3000,18,69.436728,68.780864,0.655864,5.089255,0.546759,0.591649,0.569516,0.128872,8,7,3,1.0
pair,WAA_SAA,B - FINE,4000,18,70.138889,69.12037,1.018519,5.466816,0.790443,0.440157,0.569594,0.186309,7,8,3,1.0
pair,WAA_SAA,B - FINE,avg,18,68.979552,68.732639,0.246914,3.323679,0.315183,0.756459,0.609459,0.074289,11,7,0,1.0
pair,WAA_SAA,A - B,800,18,63.472222,65.609568,-2.137346,7.460277,-1.215503,0.240785,0.123719,-0.286497,4,13,1,1.0
pair,WAA_SAA,A - B,1500,18,72.646605,70.733025,1.91358,5.095216,1.593383,0.129496,0.129738,0.375564,13,5,0,1.0
pair,WAA_SAA,A - B,3000,18,73.595679,69.436728,4.158951,5.376711,3.281733,0.0044,0.004745,0.773512,14,4,0,1.0
pair,WAA_SAA,A - B,4000,18,73.148148,70.138889,3.009259,6.488986,1.967519,0.065659,0.088126,0.463749,10,7,1,1.0
pair,WAA_SAA,A - B,avg,18,70.715664,68.979552,1.736111,4.198409,1.754402,0.097368,0.303795,0.413516,12,6,0,1.0
pair,WAA_SFE,A - FINE,800,18,61.528635,64.82939,-3.300754,5.99963,-2.33413,0.032117,0.03849,-0.55016,6,12,0,1.0
pair,WAA_SFE,A - FINE,1500,18,68.729424,67.708333,1.021091,5.806937,0.746025,0.465844,0.586418,0.17584,7,9,2,1.0
pair,WAA_SFE,A - FINE,3000,18,72.229081,67.800926,4.428155,4.343324,4.325505,0.000459,0.000191,1.019531,17,1,0,0.191895
pair,WAA_SFE,A - FINE,4000,18,70.691015,66.631516,4.059499,6.813671,2.527712,0.021681,0.03697,0.595787,13,4,1,1.0
pair,WAA_SFE,A - FINE,avg,18,68.294539,66.742541,1.551998,2.940504,2.239266,0.038799,0.043167,0.5278,13,5,0,1.0
pair,WAA_SFE,B - FINE,800,18,62.2488,64.82939,-2.58059,6.248752,-1.752112,0.097771,0.09364,-0.412977,4,11,3,1.0
pair,WAA_SFE,B - FINE,1500,18,67.259088,67.708333,-0.449246,4.619918,-0.412559,0.685086,0.836004,-0.097241,8,8,2,1.0
pair,WAA_SFE,B - FINE,3000,18,67.602881,67.800926,-0.198045,4.777587,-0.17587,0.862474,0.981042,-0.041453,8,9,1,1.0
pair,WAA_SFE,B - FINE,4000,18,66.086248,66.631516,-0.545267,7.802759,-0.296482,0.770454,0.977331,-0.069881,8,7,3,1.0
pair,WAA_SFE,B - FINE,avg,18,65.799254,66.742541,-0.943287,2.658255,-1.505509,0.150547,0.200825,-0.354852,6,9,3,1.0
pair,WAA_SFE,A - B,800,18,61.528635,62.2488,-0.720165,6.634462,-0.460535,0.650969,0.865044,-0.108549,10,8,0,1.0
pair,WAA_SFE,A - B,1500,18,68.729424,67.259088,1.470336,5.714337,1.091659,0.290214,0.331696,0.257306,10,7,1,1.0
pair,WAA_SFE,A - B,3000,18,72.229081,67.602881,4.6262,5.629796,3.486326,0.002827,0.004788,0.821735,14,3,1,1.0
pair,WAA_SFE,A - B,4000,18,70.691015,66.086248,4.604767,7.432772,2.62841,0.017613,0.022958,0.619522,13,4,1,1.0
pair,WAA_SFE,A - B,avg,18,68.294539,65.799254,2.495285,4.128081,2.564532,0.020099,0.019033,0.604466,14,3,1,1.0
pair,EPS_EFE,A - FINE,800,18,54.683642,56.180556,-1.496914,7.037377,-0.902448,0.379428,0.40982,-0.212709,7,8,3,1.0
pair,EPS_EFE,A - FINE,1500,18,58.317901,58.078704,0.239198,6.833726,0.148503,0.883693,0.943337,0.035003,10,7,1,1.0
pair,EPS_EFE,A - FINE,3000,18,60.069444,59.591049,0.478395,7.439422,0.272825,0.788274,1.0,0.064305,9,8,1,1.0
pair,EPS_EFE,A - FINE,4000,18,62.777778,58.271605,4.506173,7.862838,2.431447,0.02639,0.033882,0.573098,11,5,2,1.0
pair,EPS_EFE,A - FINE,avg,18,58.962191,58.030478,0.931713,3.769434,1.048678,0.309007,0.522614,0.247176,10,8,0,1.0
pair,EPS_EFE,B - FINE,800,18,55.817901,56.180556,-0.362654,6.769888,-0.227273,0.822922,0.981085,-0.053569,10,7,1,1.0
pair,EPS_EFE,B - FINE,1500,18,60.138889,58.078704,2.060185,4.669362,1.87191,0.078527,0.108468,0.441213,10,6,2,1.0
pair,EPS_EFE,B - FINE,3000,18,61.458333,59.591049,1.867284,4.741699,1.670754,0.113076,0.118239,0.393801,11,4,3,1.0
pair,EPS_EFE,B - FINE,4000,18,61.62037,58.271605,3.348765,5.389026,2.636397,0.017323,0.026603,0.621405,9,6,3,1.0
pair,EPS_EFE,B - FINE,avg,18,59.758873,58.030478,1.728395,2.23814,3.276363,0.004451,0.00981,0.772246,15,2,1,1.0
pair,EPS_EFE,A - B,800,18,54.683642,55.817901,-1.134259,4.523463,-1.063843,0.302278,0.324817,-0.25075,6,10,2,1.0
pair,EPS_EFE,A - B,1500,18,58.317901,60.138889,-1.820988,5.465132,-1.413652,0.175515,0.32473,-0.333201,8,10,0,1.0
pair,EPS_EFE,A - B,3000,18,60.069444,61.458333,-1.388889,7.53532,-0.781992,0.444975,0.275781,-0.184317,5,12,1,1.0
pair,EPS_EFE,A - B,4000,18,62.777778,61.62037,1.157407,6.933324,0.708241,0.488394,0.297334,0.166934,12,5,1,1.0
pair,EPS_EFE,A - B,avg,18,58.962191,59.758873,-0.796682,4.128441,-0.81872,0.424275,0.303795,-0.192974,7,11,0,1.0
pair,EPS_SPS,A - FINE,800,18,63.179012,66.049383,-2.87037,9.082601,-1.3408,0.197628,0.148165,-0.31603,6,11,1,1.0
pair,EPS_SPS,A - FINE,1500,18,68.834877,67.615741,1.219136,8.57831,0.602957,0.554497,0.228752,0.142118,11,7,0,1.0
pair,EPS_SPS,A - FINE,3000,18,70.285494,65.401235,4.884259,8.093113,2.560468,0.020268,0.005969,0.603508,14,3,1,1.0
pair,EPS_SPS,A - FINE,4000,18,70.462963,65.154321,5.308642,7.426039,3.032931,0.007508,0.004479,0.714869,14,3,1,1.0
pair,EPS_SPS,A - FINE,avg,18,68.190586,66.05517,2.135417,4.270348,2.121562,0.048873,0.053856,0.500057,14,4,0,1.0
pair,EPS_SPS,B - FINE,800,18,65.933642,66.049383,-0.115741,6.286341,-0.078113,0.93865,0.905636,-0.018411,9,8,1,1.0
pair,EPS_SPS,B - FINE,1500,18,68.927469,67.615741,1.311728,4.033049,1.379897,0.185498,0.154174,0.325245,11,6,1,1.0
pair,EPS_SPS,B - FINE,3000,18,67.191358,65.401235,1.790123,3.83775,1.978985,0.06425,0.060959,0.466451,12,5,1,1.0
pair,EPS_SPS,B - FINE,4000,18,67.391975,65.154321,2.237654,5.795843,1.637995,0.119797,0.108704,0.386079,10,6,2,1.0
pair,EPS_SPS,B - FINE,avg,18,67.361111,66.05517,1.305941,2.572262,2.153995,0.045881,0.114344,0.507702,11,5,2,1.0
pair,EPS_SPS,A - B,800,18,63.179012,65.933642,-2.75463,5.852802,-1.996805,0.062115,0.051861,-0.470651,4,12,2,1.0
pair,EPS_SPS,A - B,1500,18,68.834877,68.927469,-0.092593,7.278252,-0.053974,0.957585,0.815791,-0.012722,8,8,2,1.0
pair,EPS_SPS,A - B,3000,18,70.285494,67.191358,3.094136,7.84356,1.673641,0.1125,0.124468,0.394481,11,4,3,1.0
pair,EPS_SPS,A - B,4000,18,70.462963,67.391975,3.070988,9.188167,1.41803,0.174253,0.223919,0.334233,11,5,2,1.0
pair,EPS_SPS,A - B,avg,18,68.190586,67.361111,0.829475,4.870743,0.722511,0.479803,0.898575,0.170297,10,8,0,1.0
pair,EPS_SAA,A - FINE,800,18,63.117284,64.652778,-1.535494,10.238007,-0.63631,0.533049,0.585649,-0.14998,8,9,1,1.0
pair,EPS_SAA,A - FINE,1500,18,68.356481,68.487654,-0.131173,6.090554,-0.091374,0.928263,0.865044,-0.021537,7,11,0,1.0
pair,EPS_SAA,A - FINE,3000,18,68.865741,66.149691,2.716049,5.071257,2.272262,0.036341,0.043627,0.535577,10,6,2,1.0
pair,EPS_SAA,A - FINE,4000,18,68.649691,65.154321,3.49537,5.210321,2.846197,0.011164,0.010559,0.670855,13,4,1,1.0
pair,EPS_SAA,A - FINE,avg,18,67.247299,66.111111,1.136188,3.912376,1.2321,0.234682,0.28373,0.290409,12,6,0,1.0
pair,EPS_SAA,B - FINE,800,18,63.557099,64.652778,-1.095679,7.474067,-0.62196,0.54222,0.569365,-0.146597,7,9,2,1.0
pair,EPS_SAA,B - FINE,1500,18,70.733025,68.487654,2.24537,6.445693,1.477933,0.157714,0.154639,0.348352,11,6,1,1.0
pair,EPS_SAA,B - FINE,3000,18,66.875,66.149691,0.725309,6.334587,0.485781,0.633324,0.550873,0.1145,9,9,0,1.0
pair,EPS_SAA,B - FINE,4000,18,65.408951,65.154321,0.25463,5.257151,0.205492,0.839628,0.931956,0.048435,8,7,3,1.0
pair,EPS_SAA,B - FINE,avg,18,66.643519,66.111111,0.532407,3.621309,0.623756,0.541068,0.303795,0.147021,12,6,0,1.0
pair,EPS_SAA,A - B,800,18,63.117284,63.557099,-0.439815,9.373199,-0.199076,0.844565,0.917549,-0.046923,7,9,2,1.0
pair,EPS_SAA,A - B,1500,18,68.356481,70.733025,-2.376543,5.251891,-1.919846,0.071819,0.083756,-0.452512,6,11,1,1.0
pair,EPS_SAA,A - B,3000,18,68.865741,66.875,1.990741,6.554752,1.28853,0.214822,0.190909,0.30371,10,5,3,1.0
pair,EPS_SAA,A - B,4000,18,68.649691,65.408951,3.240741,4.927073,2.790561,0.012552,0.007112,0.657742,13,3,2,1.0
pair,EPS_SAA,A - B,avg,18,67.247299,66.643519,0.603781,4.023006,0.636744,0.532773,0.609459,0.150082,11,7,0,1.0
pair,EPS_SFE,A - FINE,800,18,62.620885,64.164952,-1.544067,7.37161,-0.888669,0.386583,0.579842,-0.209461,10,8,0,1.0
pair,EPS_SFE,A - FINE,1500,18,70.482682,67.787209,2.695473,6.643773,1.7213,0.103342,0.082612,0.405714,11,5,2,1.0
pair,EPS_SFE,A - FINE,3000,18,69.485597,66.260288,3.225309,6.271397,2.181942,0.043439,0.040967,0.514289,13,3,2,1.0
pair,EPS_SFE,A - FINE,4000,18,69.795096,63.102709,6.692387,8.142037,3.487259,0.002821,0.002259,0.821955,14,2,2,1.0
pair,EPS_SFE,A - FINE,avg,18,68.096065,65.328789,2.767275,4.891013,2.400434,0.028102,0.022977,0.565788,12,5,1,1.0
pair,EPS_SFE,B - FINE,800,18,65.208333,64.164952,1.043381,7.09084,0.624283,0.54073,0.513486,0.147145,9,6,3,1.0
pair,EPS_SFE,B - FINE,1500,18,65.903635,67.787209,-1.883573,6.737559,-1.186086,0.251902,0.303795,-0.279563,9,9,0,1.0
pair,EPS_SFE,B - FINE,3000,18,65.957647,66.260288,-0.302641,5.081666,-0.252672,0.803551,0.569834,-0.059555,8,9,1,1.0
pair,EPS_SFE,B - FINE,4000,18,64.21725,63.102709,1.11454,6.178244,0.765362,0.454551,0.453011,0.180398,8,8,2,1.0
pair,EPS_SFE,B - FINE,avg,18,65.321716,65.328789,-0.007073,3.586524,-0.008367,0.993422,1.0,-0.001972,11,7,0,1.0
pair,EPS_SFE,A - B,800,18,62.620885,65.208333,-2.587449,6.658944,-1.648552,0.117595,0.264526,-0.388567,9,9,0,1.0
pair,EPS_SFE,A - B,1500,18,70.482682,65.903635,4.579047,7.462221,2.603414,0.018549,0.026848,0.613631,13,5,0,1.0
pair,EPS_SFE,A - B,3000,18,69.485597,65.957647,3.527949,6.306214,2.373503,0.029672,0.055077,0.55944,11,6,1,1.0
pair,EPS_SFE,A - B,4000,18,69.795096,64.21725,5.577846,5.744286,4.119711,0.000716,0.00042,0.971025,16,2,0,0.298388
pair,EPS_SFE,A - B,avg,18,68.096065,65.321716,2.774348,3.953159,2.977508,0.00845,0.013963,0.701805,13,3,2,1.0
pair,EFE_SPS,A - FINE,800,18,63.510802,66.466049,-2.955247,8.303433,-1.509984,0.14941,0.141574,-0.355907,6,11,1,1.0
pair,EFE_SPS,A - FINE,1500,18,66.566358,66.851852,-0.285494,5.564224,-0.217685,0.830266,0.917411,-0.051309,10,6,2,1.0
pair,EFE_SPS,A - FINE,3000,18,69.96142,66.859568,3.101852,9.784465,1.344994,0.196297,0.392738,0.317018,11,7,0,1.0
pair,EFE_SPS,A - FINE,4000,18,69.305556,67.199074,2.106481,7.244381,1.233652,0.234118,0.300731,0.290775,10,6,2,1.0
pair,EFE_SPS,A - FINE,avg,18,67.336034,66.844136,0.491898,4.284457,0.487097,0.632411,0.652782,0.11481,10,7,1,1.0
pair,EFE_SPS,B - FINE,800,18,64.992284,66.466049,-1.473765,6.786795,-0.921297,0.369785,0.39337,-0.217152,7,10,1,1.0
pair,EFE_SPS,B - FINE,1500,18,67.199074,66.851852,0.347222,4.65354,0.316563,0.755429,0.874862,0.074615,7,7,4,1.0
pair,EFE_SPS,B - FINE,3000,18,68.117284,66.859568,1.257716,5.436526,0.981516,0.340101,0.32506,0.231346,10,6,2,1.0
pair,EFE_SPS,B - FINE,4000,18,68.796296,67.199074,1.597222,6.625563,1.022772,0.320751,0.32473,0.24107,11,7,0,1.0
pair,EFE_SPS,B - FINE,avg,18,67.276235,66.844136,0.432099,2.27649,0.805292,0.431771,0.500587,0.189809,7,9,2,1.0
pair,EFE_SPS,A - B,800,18,63.510802,64.992284,-1.481481,5.83022,-1.078071,0.296062,0.393577,-0.254104,5,10,3,1.0
pair,EFE_SPS,A - B,1500,18,66.566358,67.199074,-0.632716,6.034356,-0.444851,0.66204,0.639694,-0.104852,9,9,0,1.0
pair,EFE_SPS,A - B,3000,18,69.96142,68.117284,1.844136,6.399502,1.222596,0.238162,0.300052,0.288169,9,5,4,1.0
pair,EFE_SPS,A - B,4000,18,69.305556,68.796296,0.509259,6.720912,0.321475,0.751769,0.943337,0.075772,7,10,1,1.0
pair,EFE_SPS,A - B,avg,18,67.336034,67.276235,0.059799,3.64757,0.069555,0.945359,1.0,0.016394,8,10,0,1.0
pair,EFE_SAA,A - FINE,800,18,64.166667,65.354938,-1.188272,8.348464,-0.603873,0.553902,0.299921,-0.142334,6,10,2,1.0
pair,EFE_SAA,A - FINE,1500,18,70.177469,68.233025,1.944444,4.004185,2.060239,0.055022,0.056633,0.485603,11,4,3,1.0
pair,EFE_SAA,A - FINE,3000,18,68.981481,66.697531,2.283951,5.901451,1.641966,0.118965,0.12059,0.387015,12,4,2,1.0
pair,EFE_SAA,A - FINE,4000,18,68.155864,67.638889,0.516975,8.278661,0.264939,0.794242,0.758247,0.062447,9,8,1,1.0
pair,EFE_SAA,A - FINE,avg,18,67.87037,66.981096,0.889275,3.933876,0.959073,0.350965,0.369217,0.226056,11,7,0,1.0
pair,EFE_SAA,B - FINE,800,18,66.527778,65.354938,1.17284,5.630665,0.883721,0.389174,0.331357,0.208295,10,7,1,1.0
pair,EFE_SAA,B - FINE,1500,18,70.108025,68.233025,1.875,5.866938,1.355895,0.192872,0.172588,0.319588,9,6,3,1.0
pair,EFE_SAA,B - FINE,3000,18,67.901235,66.697531,1.203704,3.685139,1.385805,0.183718,0.209076,0.326637,8,4,6,1.0
pair,EFE_SAA,B - FINE,4000,18,68.479938,67.638889,0.841049,7.926833,0.450151,0.658289,0.579842,0.106102,11,7,0,1.0
pair,EFE_SAA,B - FINE,avg,18,68.254244,66.981096,1.273148,2.217078,2.436319,0.02613,0.03849,0.574246,12,6,0,1.0
pair,EFE_SAA,A - B,800,18,64.166667,66.527778,-2.361111,8.29033,-1.208317,0.243466,0.255709,-0.284803,6,11,1,1.0
pair,EFE_SAA,A - B,1500,18,70.177469,70.108025,0.069444,4.934725,0.059705,0.953087,1.0,0.014073,9,7,2,1.0
pair,EFE_SAA,A - B,3000,18,68.981481,67.901235,1.080247,5.348162,0.856948,0.403392,0.312896,0.201985,11,5,2,1.0
pair,EFE_SAA,A - B,4000,18,68.155864,68.479938,-0.324074,5.296664,-0.259584,0.798302,0.938093,-0.061185,8,8,2,1.0
pair,EFE_SAA,A - B,avg,18,67.87037,68.254244,-0.383873,2.729188,-0.596748,0.55854,0.50109,-0.140655,7,9,2,1.0
pair,EFE_SFE,A - FINE,800,18,65.024005,64.608196,0.415809,5.608455,0.314548,0.756932,0.704552,0.07414,9,8,1,1.0
pair,EFE_SFE,A - FINE,1500,18,67.724623,64.560185,3.164438,6.940854,1.934282,0.069901,0.120652,0.455915,10,6,2,1.0
pair,EFE_SFE,A - FINE,3000,18,70.429527,66.309156,4.12037,6.608715,2.645182,0.01701,0.021324,0.623475,12,4,2,1.0
pair,EFE_SFE,A - FINE,4000,18,71.750686,66.33059,5.420096,6.370012,3.609965,0.002162,0.004005,0.850877,14,4,0,0.894919
pair,EFE_SFE,A - FINE,avg,18,68.73221,65.452032,3.280178,3.879585,3.587141,0.002271,0.002808,0.845497,13,5,0,0.938097
pair,EFE_SFE,B - FINE,800,18,63.716564,64.608196,-0.891632,6.584396,-0.574521,0.57314,0.593618,-0.135416,7,7,4,1.0
pair,EFE_SFE,B - FINE,1500,18,64.805384,64.560185,0.245199,6.262782,0.166107,0.870032,0.898575,0.039152,9,9,0,1.0
pair,EFE_SFE,B - FINE,3000,18,67.061043,66.309156,0.751886,3.995218,0.79845,0.435622,0.586606,0.188197,8,8,2,1.0
pair,EFE_SFE,B - FINE,4000,18,67.930384,66.33059,1.599794,4.62195,1.468504,0.160228,0.178592,0.34613,10,6,2,1.0
pair,EFE_SFE,B - FINE,avg,18,65.878344,65.452032,0.426312,3.09455,0.584475,0.566577,0.649431,0.137762,9,6,3,1.0
pair,EFE_SFE,A - B,800,18,65.024005,63.716564,1.307442,7.151745,0.775616,0.448632,0.393702,0.182814,9,8,1,1.0
pair,EFE_SFE,A - B,1500,18,67.724623,64.805384,2.919239,8.497438,1.457531,0.163195,0.13183,0.343543,11,4,3,1.0
pair,EFE_SFE,A - B,3000,18,70.429527,67.061043,3.368484,5.88286,2.429306,0.026505,0.035106,0.572593,13,4,1,1.0
pair,EFE_SFE,A - B,4000,18,71.750686,67.930384,3.820302,6.423091,2.523422,0.021872,0.034233,0.594776,12,6,0,1.0
pair,EFE_SFE,A - B,avg,18,68.73221,65.878344,2.853867,4.786646,2.529523,0.0216,0.029371,0.596214,11,6,1,1.0
pair,SPS_SAA,A - FINE,800,18,60.925926,63.834877,-2.908951,6.097629,-2.024005,0.058978,0.040933,-0.477063,4,12,2,1.0
pair,SPS_SAA,A - FINE,1500,18,66.635802,66.481481,0.154321,3.84543,0.170261,0.866814,0.740016,0.040131,7,10,1,1.0
pair,SPS_SAA,A - FINE,3000,18,70.146605,63.904321,6.242284,8.516435,3.109725,0.00637,0.00439,0.732969,14,3,1,1.0
pair,SPS_SAA,A - FINE,4000,18,71.381173,66.087963,5.29321,10.228961,2.195451,0.042301,0.041596,0.517473,10,7,1,1.0
pair,SPS_SAA,A - FINE,avg,18,67.272377,65.07716,2.195216,4.342321,2.144824,0.04671,0.022758,0.50554,11,5,2,1.0
pair,SPS_SAA,B - FINE,800,18,63.08642,63.834877,-0.748457,5.832777,-0.544412,0.593228,0.704314,-0.128319,9,8,1,1.0
pair,SPS_SAA,B - FINE,1500,18,65.802469,66.481481,-0.679012,4.998613,-0.576321,0.57195,0.550291,-0.13584,5,10,3,1.0
pair,SPS_SAA,B - FINE,3000,18,66.373457,63.904321,2.469136,4.20531,2.491055,0.023372,0.034748,0.587147,14,3,1,1.0
pair,SPS_SAA,B - FINE,4000,18,68.240741,66.087963,2.152778,4.410164,2.071003,0.053894,0.062277,0.48814,11,5,2,1.0
