subject,800,1500,3000,4000
1,56.666666666666664,56.666666666666664,55.55555555555556,43.333333333333336
2,53.75,58.75,57.49999999999999,57.49999999999999
3,68.75,70.0,60.0,65.0
4,63.74999999999999,66.25,65.0,67.5
5,63.74999999999999,60.0,66.25,66.25
6,62.5,63.74999999999999,55.00000000000001,57.49999999999999
7,62.5,57.49999999999999,50.0,60.0
8,57.49999999999999,52.5,41.25,50.0
9,57.49999999999999,57.49999999999999,56.25,52.5
10,67.5,62.5,42.5,52.5
11,65.0,71.25,45.0,60.0
12,65.0,65.0,61.25000000000001,58.75
13,62.5,75.0,62.5,66.25
14,62.5,56.25,50.0,53.75
15,80.0,83.75,77.5,83.75
16,65.0,65.0,66.25,68.75
17,56.25,58.75,52.5,50.0
18,67.5,62.5,70.0,63.74999999999999
