subject,800,1500,3000,4000
1,54.44444444444444,55.55555555555556,51.11111111111111,54.44444444444444
2,66.25,66.25,66.25,63.74999999999999
3,83.75,78.75,87.5,85.0
4,78.75,91.25,81.25,86.25
5,80.24691358024691,75.30864197530865,70.37037037037037,71.60493827160494
6,58.75,60.0,56.25,63.74999999999999
7,68.75,78.75,68.75,72.5
8,45.0,46.25,57.49999999999999,46.25
9,57.49999999999999,50.0,67.5,61.25000000000001
10,81.25,83.75,86.25,83.75
11,53.75,56.25,71.25,76.25
12,57.49999999999999,55.00000000000001,63.74999999999999,61.25000000000001
13,65.0,58.75,58.75,48.75
14,60.0,63.74999999999999,66.25,77.5
15,75.0,65.0,60.0,65.0
16,57.49999999999999,60.0,53.75,50.0
17,73.75,61.25000000000001,58.75,60.0
18,85.0,81.25,75.0,77.5
