pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
SPS/SFE,1,800,1,61.111111111111114,66.66666666666667,24,18
SPS/SFE,1,800,2,50.0,50.0,1,18
SPS/SFE,1,800,3,50.0,55.55555555555556,3,18
SPS/SFE,1,800,4,55.55555555555556,66.66666666666667,3,18
SPS/SFE,1,800,5,55.55555555555556,50.0,5,18
SPS/SFE,1,1500,1,55.55555555555556,72.22222222222223,2,18
SPS/SFE,1,1500,2,55.55555555555556,55.55555555555556,8,18
SPS/SFE,1,1500,3,55.55555555555556,66.66666666666667,2,18
SPS/SFE,1,1500,4,44.44444444444444,77.77777777777777,9,18
SPS/SFE,1,1500,5,66.66666666666667,61.111111111111114,12,18
SPS/SFE,1,3000,1,61.111111111111114,66.66666666666667,34,18
SPS/SFE,1,3000,2,44.44444444444444,66.66666666666667,8,18
SPS/SFE,1,3000,3,44.44444444444444,72.22222222222223,8,18
SPS/SFE,1,3000,4,50.0,72.22222222222223,10,18
SPS/SFE,1,3000,5,55.55555555555556,66.66666666666667,13,18
SPS/SFE,1,4000,1,55.55555555555556,61.111111111111114,4,18
SPS/SFE,1,4000,2,72.22222222222223,72.22222222222223,23,18
SPS/SFE,1,4000,3,38.888888888888886,72.22222222222223,7,18
SPS/SFE,1,4000,4,50.0,83.33333333333333,5,18
SPS/SFE,1,4000,5,55.55555555555556,66.66666666666667,1,18
SPS/SFE,2,800,1,81.25,81.25,9,16
SPS/SFE,2,800,2,56.25,62.5,1,16
SPS/SFE,2,800,3,68.75,75.0,11,16
SPS/SFE,2,800,4,56.25,93.75,13,16
SPS/SFE,2,800,5,68.75,68.75,19,16
SPS/SFE,2,1500,1,56.25,75.0,5,16
SPS/SFE,2,1500,2,75.0,62.5,6,16
SPS/SFE,2,1500,3,56.25,68.75,10,16
SPS/SFE,2,1500,4,75.0,81.25,6,16
SPS/SFE,2,1500,5,68.75,56.25,20,16
SPS/SFE,2,3000,1,56.25,93.75,23,16
SPS/SFE,2,3000,2,68.75,75.0,2,16
SPS/SFE,2,3000,3,75.0,81.25,5,16
SPS/SFE,2,3000,4,50.0,87.5,1,16
SPS/SFE,2,3000,5,81.25,81.25,10,16
SPS/SFE,2,4000,1,37.5,81.25,19,16
SPS/SFE,2,4000,2,62.5,87.5,2,16
SPS/SFE,2,4000,3,81.25,81.25,4,16
SPS/SFE,2,4000,4,56.25,81.25,5,16
SPS/SFE,2,4000,5,81.25,75.0,5,16
SPS/SFE,3,800,1,68.75,93.75,14,16
SPS/SFE,3,800,2,81.25,87.5,4,16
SPS/SFE,3,800,3,93.75,93.75,7,16
SPS/SFE,3,800,4,75.0,100.0,16,16
SPS/SFE,3,800,5,100.0,81.25,3,16
SPS/SFE,3,1500,1,56.25,87.5,2,16
SPS/SFE,3,1500,2,81.25,93.75,4,16
SPS/SFE,3,1500,3,81.25,87.5,15,16
SPS/SFE,3,1500,4,81.25,87.5,2,16
SPS/SFE,3,1500,5,93.75,81.25,6,16
SPS/SFE,3,3000,1,68.75,87.5,10,16
SPS/SFE,3,3000,2,81.25,100.0,6,16
SPS/SFE,3,3000,3,93.75,87.5,10,16
SPS/SFE,3,3000,4,93.75,100.0,5,16
SPS/SFE,3,3000,5,100.0,93.75,10,16
SPS/SFE,3,4000,1,75.0,87.5,2,16
SPS/SFE,3,4000,2,75.0,93.75,6,16
SPS/SFE,3,4000,3,87.5,93.75,7,16
SPS/SFE,3,4000,4,93.75,93.75,10,16
SPS/SFE,3,4000,5,93.75,93.75,9,16
SPS/SFE,4,800,1,75.0,100.0,3,16
SPS/SFE,4,800,2,93.75,100.0,7,16
SPS/SFE,4,800,3,68.75,100.0,1,16
SPS/SFE,4,800,4,75.0,100.0,3,16
SPS/SFE,4,800,5,81.25,87.5,4,16
SPS/SFE,4,1500,1,93.75,100.0,6,16
SPS/SFE,4,1500,2,87.5,100.0,2,16
SPS/SFE,4,1500,3,87.5,100.0,4,16
SPS/SFE,4,1500,4,100.0,100.0,8,16
SPS/SFE,4,1500,5,87.5,100.0,3,16
SPS/SFE,4,3000,1,100.0,87.5,2,16
SPS/SFE,4,3000,2,81.25,93.75,3,16
SPS/SFE,4,3000,3,81.25,100.0,27,16
SPS/SFE,4,3000,4,68.75,100.0,9,16
SPS/SFE,4,3000,5,75.0,100.0,2,16
SPS/SFE,4,4000,1,87.5,100.0,2,16
SPS/SFE,4,4000,2,87.5,100.0,7,16
SPS/SFE,4,4000,3,81.25,93.75,1,16
SPS/SFE,4,4000,4,87.5,100.0,2,16
SPS/SFE,4,4000,5,87.5,100.0,1,16
SPS/SFE,5,800,1,94.11764705882354,81.25,9,17
SPS/SFE,5,800,2,62.5,76.47058823529412,2,16
SPS/SFE,5,800,3,87.5,88.23529411764706,8,16
SPS/SFE,5,800,4,81.25,82.3529411764706,4,16
SPS/SFE,5,800,5,75.0,82.3529411764706,22,16
SPS/SFE,5,1500,1,82.3529411764706,87.5,5,17
SPS/SFE,5,1500,2,68.75,82.3529411764706,7,16
SPS/SFE,5,1500,3,56.25,88.23529411764706,3,16
SPS/SFE,5,1500,4,87.5,82.3529411764706,6,16
SPS/SFE,5,1500,5,81.25,70.58823529411765,46,16
SPS/SFE,5,3000,1,76.47058823529412,93.75,15,17
SPS/SFE,5,3000,2,75.0,76.47058823529412,7,16
SPS/SFE,5,3000,3,56.25,82.3529411764706,4,16
SPS/SFE,5,3000,4,62.5,76.47058823529412,5,16
SPS/SFE,5,3000,5,81.25,76.47058823529412,12,16
SPS/SFE,5,4000,1,76.47058823529412,93.75,8,17
SPS/SFE,5,4000,2,87.5,76.47058823529412,4,16
SPS/SFE,5,4000,3,62.5,82.3529411764706,21,16
SPS/SFE,5,4000,4,56.25,82.3529411764706,4,16
SPS/SFE,5,4000,5,75.0,70.58823529411765,3,16
SPS/SFE,6,800,1,56.25,75.0,1,16
SPS/SFE,6,800,2,43.75,75.0,20,16
SPS/SFE,6,800,3,87.5,75.0,3,16
SPS/SFE,6,800,4,56.25,68.75,7,16
SPS/SFE,6,800,5,50.0,87.5,9,16
SPS/SFE,6,1500,1,31.25,81.25,3,16
SPS/SFE,6,1500,2,62.5,75.0,2,16
SPS/SFE,6,1500,3,93.75,68.75,2,16
SPS/SFE,6,1500,4,56.25,75.0,2,16
