subject,4000
1,71.11111111111111
2,50.0
3,55.00000000000001
4,71.25
5,47.5
6,51.24999999999999
7,67.5
8,41.25
9,65.0
10,65.0
11,47.5
12,50.0
13,61.25000000000001
14,56.25
15,56.25
16,50.0
17,61.25000000000001
18,68.75
