pair,subject,window_ms,fold,accuracy,val_accuracy,best_epoch,n_test
SAA/SFE,1,800,1,55.55555555555556,55.55555555555556,4,18
SAA/SFE,1,800,2,61.111111111111114,77.77777777777777,20,18
SAA/SFE,1,800,3,55.55555555555556,72.22222222222223,6,18
SAA/SFE,1,800,4,44.44444444444444,66.66666666666667,16,18
SAA/SFE,1,800,5,61.111111111111114,72.22222222222223,12,18
SAA/SFE,1,1500,1,38.888888888888886,55.55555555555556,12,18
SAA/SFE,1,1500,2,50.0,61.111111111111114,6,18
SAA/SFE,1,1500,3,27.77777777777778,66.66666666666667,7,18
SAA/SFE,1,1500,4,38.888888888888886,72.22222222222223,2,18
SAA/SFE,1,1500,5,44.44444444444444,50.0,8,18
SAA/SFE,1,3000,1,44.44444444444444,61.111111111111114,2,18
SAA/SFE,1,3000,2,50.0,50.0,1,18
SAA/SFE,1,3000,3,33.333333333333336,61.111111111111114,5,18
SAA/SFE,1,3000,4,38.888888888888886,55.55555555555556,2,18
SAA/SFE,1,3000,5,27.77777777777778,55.55555555555556,19,18
SAA/SFE,1,4000,1,61.111111111111114,66.66666666666667,2,18
SAA/SFE,1,4000,2,50.0,55.55555555555556,1,18
SAA/SFE,1,4000,3,44.44444444444444,50.0,2,18
SAA/SFE,1,4000,4,44.44444444444444,61.111111111111114,4,18
SAA/SFE,1,4000,5,38.888888888888886,77.77777777777777,28,18
SAA/SFE,2,800,1,37.5,62.5,5,16
SAA/SFE,2,800,2,68.75,62.5,5,16
SAA/SFE,2,800,3,62.5,43.75,15,16
SAA/SFE,2,800,4,50.0,56.25,5,16
SAA/SFE,2,800,5,50.0,81.25,13,16
SAA/SFE,2,1500,1,37.5,56.25,2,16
SAA/SFE,2,1500,2,50.0,56.25,6,16
SAA/SFE,2,1500,3,37.5,62.5,31,16
SAA/SFE,2,1500,4,43.75,56.25,1,16
SAA/SFE,2,1500,5,62.5,56.25,7,16
SAA/SFE,2,3000,1,56.25,62.5,1,16
SAA/SFE,2,3000,2,62.5,68.75,3,16
SAA/SFE,2,3000,3,50.0,68.75,6,16
SAA/SFE,2,3000,4,43.75,68.75,2,16
SAA/SFE,2,3000,5,62.5,68.75,9,16
SAA/SFE,2,4000,1,43.75,50.0,2,16
SAA/SFE,2,4000,2,50.0,62.5,5,16
SAA/SFE,2,4000,3,62.5,75.0,3,16
SAA/SFE,2,4000,4,62.5,62.5,5,16
SAA/SFE,2,4000,5,50.0,56.25,4,16
SAA/SFE,3,800,1,37.5,81.25,7,16
SAA/SFE,3,800,2,68.75,62.5,4,16
