subject,4000
1,64.44444444444444
2,68.75
3,77.5
4,83.75
5,66.25
6,68.75
7,67.5
8,60.0
9,53.75
10,57.49999999999999
11,63.74999999999999
12,62.5
13,78.75
14,75.0
15,68.75
16,70.0
17,68.75
18,87.5
